dataset,system_id,lane,family,dimension,condition_exponent,epsilon,parent,inverse_frobenius,inverse_spectral,norm_majorant_inflation,parent_bound,parent_error,parent_effectivity,directional_alignment_inflation,factorization_relative_residual,status
development,SPD_D16_C10_E1eM12,decimal-source,SPD,16,10,1e-12,z,14148952434.477274,10202081456.018673,1.386869188946748,3.454203837560959e-06,1.0472699927990331e-13,32982935.263225924,23782297.224639244,0.0,FINITE
development,SPD_D16_C10_E1eM12,decimal-source,SPD,16,10,1e-12,zg,14008745906.894516,10099050124.024952,1.387135001297663,1.501006608996683e-06,5.767750195807816e-14,26024126.53182626,18761062.555180803,0.0,FINITE
development,SPD_D16_C10_E1eM12,binary64-operand,SPD,16,10,1e-12,z,14148952434.477274,10202081456.018673,1.386869188946748,3.178734149614218e-06,6.953921288136276e-14,45711390.99657759,32960131.612191137,0.0,FINITE
development,SPD_D16_C10_E1eM12,binary64-operand,SPD,16,10,1e-12,zg,14008745906.894516,10099050124.024952,1.387135001297663,6.67555981960137e-07,9.252624462797961e-14,7214774.409619457,5201205.65256449,0.0,FINITE
development,SPD_D16_C10_E1eM14,decimal-source,SPD,16,10,1e-14,z,14143254218.041431,10000054646.011831,1.414317693122004,2.8154430083784415e-06,7.943542869363946e-14,35443165.02950879,25060257.113287304,0.0,FINITE
development,SPD_D16_C10_E1eM14,decimal-source,SPD,16,10,1e-14,zg,14141840238.468025,9999054735.07424,1.4143177143397272,2.1012291519305553e-06,1.6547108018072332e-13,12698467.609177664,8978511.32063769,0.0,FINITE
development,SPD_D16_C10_E1eM14,binary64-operand,SPD,16,10,1e-14,z,14143254218.041431,10000054646.011831,1.414317693122004,3.283342854818402e-06,3.2199138882810145e-14,101969896.3617704,72098296.48434874,0.0,FINITE
development,SPD_D16_C10_E1eM14,binary64-operand,SPD,16,10,1e-14,zg,14141840238.468025,9999054735.07424,1.4143177143397272,2.6881447947036047e-06,1.4573855858266002e-13,18444979.97541908,13041609.94973474,0.0,FINITE
development,SPD_D16_C10_E1eM15,decimal-source,SPD,16,10,1e-15,z,14143321525.671484,10000130076.503393,1.4143137556683445,2.2280293900005584e-06,1.65413144097226e-13,13469482.139164072,9523687.43157629,0.0,FINITE
development,SPD_D16_C10_E1eM15,decimal-source,SPD,16,10,1e-15,zg,14143180113.653502,10000030074.901876,1.4143137578306013,2.618906210692204e-06,2.8682347206092184e-13,9130724.873646127,6455940.07913183,0.0,FINITE
development,SPD_D16_C10_E1eM15,binary64-operand,SPD,16,10,1e-15,z,14143321525.671484,10000130076.503393,1.4143137556683445,1.954128390251742e-06,9.022623621457849e-14,21658094.942632657,15313500.880430851,0.0,FINITE
development,SPD_D16_C10_E1eM15,binary64-operand,SPD,16,10,1e-15,zg,14143180113.653502,10000030074.901876,1.4143137578306013,2.817016199559956e-06,3.006192356993441e-14,93707117.34419137,66256243.938351825,0.0,FINITE
development,SPD_D16_C10_E1eM16,decimal-source,SPD,16,10,1e-16,z,14148962150.647131,10202077877.60293,1.3868706277677971,7.020066853415852e-07,7.280730893044571e-14,9641980.944690956,6952329.04327202,0.0,FINITE
development,SPD_D16_C10_E1eM16,decimal-source,SPD,16,10,1e-16,zg,14148947989.551937,10202067469.37424,1.3868706546026972,9.947193830419784e-07,4.191133774029073e-14,23733897.238162417,17113273.80054888,1.569607494748866e-16,FINITE
development,SPD_D16_C10_E1eM16,binary64-operand,SPD,16,10,1e-16,z,14148962150.647131,10202077877.60293,1.3868706277677971,1.4040766608874312e-06,8.937263891857327e-14,15710363.684870878,11327923.001842717,0.0,FINITE
development,SPD_D16_C10_E1eM16,binary64-operand,SPD,16,10,1e-16,zg,14148947989.551937,10202067469.37424,1.3868706546026972,1.3777769294098268e-06,8.134572634355231e-14,16937299.491198573,12212602.116129333,0.0,FINITE
development,SPD_D16_C10_E1eM8,decimal-source,SPD,16,10,1e-8,z,14144699839.87124,10100574150.283192,1.4003857235654928,4.7529049226138627e-07,1.616899988096821e-13,2939516.9507102845,2099076.6338477386,0.0,FINITE
development,SPD_D16_C10_E1eM8,decimal-source,SPD,16,10,1e-8,zg,164652205.58062077,99019663.02556384,1.662823327707272,3.4370944665423044e-09,5.967379616266269e-15,575980.5287354687,346387.08703325695,0.0,FINITE
development,SPD_D16_C10_E1eM8,binary64-operand,SPD,16,10,1e-8,z,14144699839.87124,10100574150.283192,1.4003857235654928,1.2324790356988068e-07,6.928685183751443e-15,17788065.166954197,12702261.146782028,0.0,FINITE
development,SPD_D16_C10_E1eM8,binary64-operand,SPD,16,10,1e-8,zg,164652205.58062077,99019663.02556384,1.662823327707272,2.2902001765363803e-09,3.535012610519508e-15,647861.9537936558,389615.62722778163,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM13,decimal-source,NONSYMMETRIC,2,1,3e-13,z,10.049236465315339,9.999360864240924,1.0049878789006184,4.462760694662555e-16,4.4408920985006264e-17,10.049243700762988,9.999368063778151,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM13,decimal-source,NONSYMMETRIC,2,1,3e-13,zg,10.049236465285462,9.999360864210928,1.0049878789006452,1.6236951809583978e-16,2.7289292601594687e-17,5.949935033726433,5.920404771682479,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM13,binary64-operand,NONSYMMETRIC,2,1,3e-13,z,10.049236465315339,9.999360864240924,1.0049878789006184,3.5374958935110066e-17,6.878652721510721e-18,5.142716221809909,5.117192286374296,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM13,binary64-operand,NONSYMMETRIC,2,1,3e-13,zg,10.049236465285462,9.999360864210928,1.0049878789006452,1.2606922536187277e-16,1.503845834076523e-17,8.383121627576205,8.341515160109681,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM15,decimal-source,NONSYMMETRIC,2,1,3e-15,z,10.049908801946797,10.00003580426786,1.004987281911296,4.459208702373156e-16,7.108895957933347e-17,6.272716225923651,6.241587668646045,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM15,decimal-source,NONSYMMETRIC,2,1,3e-15,zg,10.049908801946499,10.00003580426756,1.0049872819112964,6.006077859078424e-16,7.811444079513362e-17,7.688818863633972,7.65066285118682,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM15,binary64-operand,NONSYMMETRIC,2,1,3e-15,z,10.049908801946797,10.00003580426786,1.004987281911296,5.234913744839964e-16,5.234112155298039e-17,10.001531471848791,9.951898548236121,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM15,binary64-operand,NONSYMMETRIC,2,1,3e-15,zg,10.049908801946499,10.00003580426756,1.0049872819112964,8.542560185848561e-17,1.4322202964327552e-17,5.964557412798574,5.934958103604167,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM16,decimal-source,NONSYMMETRIC,2,1,3e-16,z,10.049559810967631,9.999685065136521,1.0049876316610207,8.915794846331168e-16,9.036560719766054e-17,9.866358587984996,9.817393047592141,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM16,decimal-source,NONSYMMETRIC,2,1,3e-16,zg,10.049559810967601,9.999685065136491,1.0049876316610207,3.684807108640252e-16,3.6717823907791994e-17,10.035472466706526,9.985667634655488,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM16,binary64-operand,NONSYMMETRIC,2,1,3e-16,z,10.049559810967631,9.999685065136521,1.0049876316610207,4.329536416131554e-16,4.3462036309134583e-17,9.961651095536908,9.912212629992787,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM16,binary64-operand,NONSYMMETRIC,2,1,3e-16,zg,10.049559810967601,9.999685065136491,1.0049876316610207,6.158824324891583e-16,6.89552447552173e-17,8.931625646105177,8.887299071873342,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM17,decimal-source,NONSYMMETRIC,2,1,3e-17,z,10.050038660222226,10.00016409315949,1.0049873748668636,2.2315574105217e-16,2.2204460492503132e-17,10.050041122481396,10.000166543199393,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM17,decimal-source,NONSYMMETRIC,2,1,3e-17,zg,10.050038660222222,10.000164093159487,1.0049873748668636,3.475084789033164e-16,3.822414264947191e-17,9.09133481658659,9.046217936609374,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM17,binary64-operand,NONSYMMETRIC,2,1,3e-17,z,10.050038660222226,10.00016409315949,1.0049873748668636,2.618108024708997e-17,2.4587880915305206e-17,1.0647961220111914,1.0595119387964957,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM17,binary64-operand,NONSYMMETRIC,2,1,3e-17,zg,10.050038660222222,10.000164093159487,1.0049873748668636,1.2483371176547759e-17,3.3994484280964494e-18,3.6721754839322363,3.653951856279498,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM9,decimal-source,NONSYMMETRIC,2,1,3e-9,z,10.049565777560002,9.999689101946304,1.0049878226318045,8.838946453357796e-17,6.684427777288335e-17,1.3223190896593817,1.3157563304563913,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM9,decimal-source,NONSYMMETRIC,2,1,3e-9,zg,10.049565478771155,9.999688801967153,1.0049878229004676,7.876893138464943e-17,7.330568902166446e-17,1.0745268537257782,1.0691939038869305,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM9,binary64-operand,NONSYMMETRIC,2,1,3e-9,z,10.049565777560002,9.999689101946304,1.0049878226318045,1.1207251954072314e-17,1.0014230826408534e-17,1.1191325772637137,1.1135782464836175,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C01_E3eM9,binary64-operand,NONSYMMETRIC,2,1,3e-9,zg,10.049565478771155,9.999688801967153,1.0049878229004676,1.255910052667076e-17,9.346822899442215e-18,1.343675884499774,1.3370071297200679,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM13,decimal-source,NONSYMMETRIC,2,3,3e-13,z,999.9690011754574,999.9685011643328,1.0000005000268748,2.2237080478486325e-14,2.482534153247273e-17,895.7411703439876,895.7407224495536,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM13,decimal-source,NONSYMMETRIC,2,3,3e-13,zg,999.9690008754778,999.968500864353,1.0000005000268752,1.3243391792909791e-14,2.3988109147388962e-17,552.0815213712373,552.0812453157773,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM13,binary64-operand,NONSYMMETRIC,2,3,3e-13,z,999.9690011754574,999.9685011643328,1.0000005000268748,1.1915800827813151e-14,1.7970137685257083e-17,663.0890111425812,663.0886795804211,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM13,binary64-operand,NONSYMMETRIC,2,3,3e-13,zg,999.9690008754778,999.968500864353,1.0000005000268752,3.065999299605802e-14,6.490087107141943e-17,472.4126577949713,472.41242157606433,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM15,decimal-source,NONSYMMETRIC,2,3,3e-15,z,999.9989999955,999.9984999993749,1.000000499996875,2.8086639661819474e-16,8.881784197001253e-17,3.1622744978764894,3.162272916749913,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM15,decimal-source,NONSYMMETRIC,2,3,3e-15,zg,999.9989999925,999.9984999963749,1.000000499996875,1.0181860527603423e-13,1.278179556261449e-16,796.59078239245,796.5903840997473,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM15,binary64-operand,NONSYMMETRIC,2,3,3e-15,z,999.9989999955,999.9984999993749,1.000000499996875,2.0897287677227823e-14,7.817329052755457e-17,267.3200467346572,267.319913075536,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM15,binary64-operand,NONSYMMETRIC,2,3,3e-15,zg,999.9989999925,999.9984999963749,1.000000499996875,2.6342880567861655e-14,7.373582189828162e-17,357.26028258288886,357.2601039539533,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM16,decimal-source,NONSYMMETRIC,2,3,3e-16,z,1000.0140001180011,1000.0135001293761,1.0000004999818752,4.4209749758923555e-14,8.005932084973443e-17,552.2124006260566,552.212124530003,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM16,decimal-source,NONSYMMETRIC,2,3,3e-16,zg,1000.014000117701,1000.0135001290759,1.0000004999818752,9.040809360905468e-14,1.3305020201551319e-16,679.5036177285428,679.5032779892197,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM16,binary64-operand,NONSYMMETRIC,2,3,3e-16,z,1000.0140001180011,1000.0135001293761,1.0000004999818752,9.48118388321882e-15,9.18180373738293e-17,103.26058097514095,103.26052934674786,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM16,binary64-operand,NONSYMMETRIC,2,3,3e-16,zg,1000.014000117701,1000.0135001290759,1.0000004999818752,8.952894425972087e-14,8.955696873367875e-17,999.6870765686451,999.6865767434758,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM17,decimal-source,NONSYMMETRIC,2,3,3e-17,z,999.9965000223747,999.9960000224996,1.000000500001875,5.33020856627835e-15,1.111609937126711e-16,47.95035010262566,47.95032612737269,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM17,decimal-source,NONSYMMETRIC,2,3,3e-17,zg,999.9965000223449,999.9960000224697,1.0000005000018752,6.219777972924334e-15,4.405674220951589e-17,141.1765296522745,141.17645906378021,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM17,binary64-operand,NONSYMMETRIC,2,3,3e-17,z,999.9965000223747,999.9960000224996,1.000000500001875,1.0905285412175507e-15,4.955723055461357e-17,22.00543753177965,22.005426529025122,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM17,binary64-operand,NONSYMMETRIC,2,3,3e-17,zg,999.9965000223449,999.9960000224697,1.0000005000018752,3.1988822774593196e-15,2.039289553448306e-17,156.86258344481868,156.86250501327203,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM9,decimal-source,NONSYMMETRIC,2,3,3e-9,z,1000.0589948559407,1000.0584949697923,1.0000004998569092,4.41228714997176e-14,4.965068306494546e-17,888.6659513224175,888.6655071168238,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM9,decimal-source,NONSYMMETRIC,2,3,3e-9,zg,1000.0559947685265,1000.0554948808814,1.0000004998599055,5.332073650175528e-14,1.1193586460417255e-16,476.35078078244175,476.3505426739045,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM9,binary64-operand,NONSYMMETRIC,2,3,3e-9,z,1000.0589948559407,1000.0584949697923,1.0000004998569092,4.394938414003307e-14,4.4698481796176686e-17,983.2410939691538,983.2406024895453,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C03_E3eM9,binary64-operand,NONSYMMETRIC,2,3,3e-9,zg,1000.0559947685265,1000.0554948808814,1.0000004998599055,7.181871195875961e-14,7.283612432274328e-17,986.0314868007608,986.0309939234014,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM13,decimal-source,NONSYMMETRIC,2,5,3e-13,z,100009.60056823817,100009.60056323896,1.0000000000499873,1.0037379783907312e-12,1.336885555457667e-16,7508.032189390462,7508.032189015155,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM13,decimal-source,NONSYMMETRIC,2,5,3e-13,zg,100009.59756775819,100009.59756275898,1.0000000000499873,1.950241714150714e-12,5.466080448003878e-17,35678.97934731111,35678.979345527616,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM13,binary64-operand,NONSYMMETRIC,2,5,3e-13,z,100009.60056823817,100009.60056323896,1.0000000000499873,1.073133578789393e-12,1.3533678129930702e-16,7929.35644313929,7929.356442742922,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM13,binary64-operand,NONSYMMETRIC,2,5,3e-13,zg,100009.59756775819,100009.59756275898,1.0000000000499873,2.2356550903473554e-12,6.961671020983432e-17,32113.77101286148,32113.771011256198,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM15,decimal-source,NONSYMMETRIC,2,5,3e-15,z,100005.60008820363,100005.60008320422,1.0000000000499913,3.952615810371807e-13,1.9991722838695998e-16,1977.126154790982,1977.1261546921428,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM15,decimal-source,NONSYMMETRIC,2,5,3e-15,zg,100005.60005820123,100005.60005320184,1.0000000000499911,2.247242170353905e-13,7.129650991038982e-17,3151.966587394513,3151.966587236943,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM15,binary64-operand,NONSYMMETRIC,2,5,3e-15,z,100005.60008820363,100005.60008320422,1.0000000000499913,4.829757898814355e-14,1.2922880490899703e-16,373.7369468219931,373.7369468033095,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM15,binary64-operand,NONSYMMETRIC,2,5,3e-15,zg,100005.60005820123,100005.60005320184,1.0000000000499911,5.146171941129727e-13,6.665733702031467e-17,7720.338332089934,7720.338331703985,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM16,decimal-source,NONSYMMETRIC,2,5,3e-16,z,99998.35003863693,99998.35003363689,1.0000000000500011,2.220409412748418e-12,2.2204460492503132e-17,99998.35003863716,99998.35003363714,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM16,decimal-source,NONSYMMETRIC,2,5,3e-16,zg,99998.35003563702,99998.35003063698,1.0000000000500011,1.0809387181319857e-12,4.09397386929578e-17,26403.166034812093,26403.166033491907,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM16,binary64-operand,NONSYMMETRIC,2,5,3e-16,z,99998.35003863693,99998.35003363689,1.0000000000500011,1.3010212150054324e-13,4.410852580502282e-17,2949.5912440067987,2949.591243859316,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM16,binary64-operand,NONSYMMETRIC,2,5,3e-16,zg,99998.35003563702,99998.35003063698,1.0000000000500011,4.127532934877438e-12,4.9007138972925686e-17,84223.0952751133,84223.09527090205,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM17,decimal-source,NONSYMMETRIC,2,5,3e-17,z,100002.60006720232,100002.60006220249,1.0000000000499971,5.462439322554629e-13,4.4754520913118096e-17,12205.335262461767,12205.335261851536,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM17,decimal-source,NONSYMMETRIC,2,5,3e-17,zg,100002.6000669023,100002.60006190246,1.0000000000499971,1.9120312141843103e-13,5.011864414182942e-17,3815.0098569576303,3815.0098567668906,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM17,binary64-operand,NONSYMMETRIC,2,5,3e-17,z,100002.60006720232,100002.60006220249,1.0000000000499971,2.3398558734573624e-13,2.463473508646623e-17,9498.197830196383,9498.197829721501,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM17,binary64-operand,NONSYMMETRIC,2,5,3e-17,zg,100002.6000669023,100002.60006190246,1.0000000000499971,4.2106303052419163e-13,2.6225175699664227e-17,16055.680058974121,16055.680058171383,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM9,decimal-source,NONSYMMETRIC,2,5,3e-9,z,99997.60008819678,99997.60008319699,1.0000000000499991,5.484370119081611e-13,1.0007415106216804e-17,54803.06413665815,54803.064133918044,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM9,decimal-source,NONSYMMETRIC,2,5,3e-9,zg,99967.61148411398,99967.61147911267,1.0000000000500293,3.986421274488805e-14,5.418739193867836e-18,7356.732132448954,7356.7321320809015,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM9,binary64-operand,NONSYMMETRIC,2,5,3e-9,z,99997.60008819678,99997.60008319699,1.0000000000499991,4.790497381247134e-13,8.195487644061475e-18,58452.86564147739,58452.865638554795,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C05_E3eM9,binary64-operand,NONSYMMETRIC,2,5,3e-9,zg,99967.61148411398,99967.61147911267,1.0000000000500293,2.321781741172805e-13,6.125832848019188e-18,37901.48701043258,37901.487008536395,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM13,decimal-source,NONSYMMETRIC,2,7,3e-13,z,10000135.00111381,10000135.00111376,1.000000000000005,1.662858983610763e-10,1.8619006149354548e-17,8930976.069678178,8930976.069678133,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM13,decimal-source,NONSYMMETRIC,2,7,3e-13,zg,10000105.000528803,10000105.000528753,1.000000000000005,2.713937012555646e-10,2.9372490161576135e-17,9239723.964929283,9239723.964929236,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM13,binary64-operand,NONSYMMETRIC,2,7,3e-13,z,10000135.00111381,10000135.00111376,1.000000000000005,5.265997674270756e-11,1.389450434850952e-17,3789985.9845203087,3789985.984520289,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM13,binary64-operand,NONSYMMETRIC,2,7,3e-13,zg,10000105.000528803,10000105.000528753,1.000000000000005,1.9324598525094316e-10,2.3151611699885563e-17,8346977.6426795535,8346977.642679511,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM15,decimal-source,NONSYMMETRIC,2,7,3e-15,z,9999835.00336373,9999835.003363682,1.0000000000000049,2.2320665620537784e-10,4.4754520913118096e-17,4987354.386804602,4987354.386804578,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM15,decimal-source,NONSYMMETRIC,2,7,3e-15,zg,9999834.70337499,9999834.703374939,1.000000000000005,1.8658198967470633e-10,2.9012249326880345e-17,6431145.257732048,6431145.257732015,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM15,binary64-operand,NONSYMMETRIC,2,7,3e-15,z,9999835.00336373,9999835.003363682,1.0000000000000049,1.0698210101263841e-10,2.652251842067111e-17,4033632.829122997,4033632.8291229773,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM15,binary64-operand,NONSYMMETRIC,2,7,3e-15,zg,9999834.70337499,9999834.703374939,1.000000000000005,1.316841523335318e-10,1.3543268403619364e-17,9723218.089537378,9723218.089537328,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM16,decimal-source,NONSYMMETRIC,2,7,3e-16,z,10001885.160358494,10001885.160358444,1.000000000000005,2.3652208404685235e-10,1.1322097734007353e-16,2089030.58075915,2089030.5807591393,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM16,decimal-source,NONSYMMETRIC,2,7,3e-16,zg,10001885.130349718,10001885.13034967,1.0000000000000049,1.505324386029566e-11,6.569481459138072e-17,229138.9960368451,229138.996036844,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM16,binary64-operand,NONSYMMETRIC,2,7,3e-16,z,10001885.160358494,10001885.160358444,1.000000000000005,5.089250124164911e-10,9.961560977658122e-17,5108888.1908961125,5108888.190896086,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM16,binary64-operand,NONSYMMETRIC,2,7,3e-16,zg,10001885.130349718,10001885.13034967,1.0000000000000049,4.443811324618221e-10,5.611041263535098e-17,7919762.332702055,7919762.3327020155,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM17,decimal-source,NONSYMMETRIC,2,7,3e-17,z,9999685.014638053,9999685.014638003,1.000000000000005,1.0791027887068222e-10,4.5775667985222376e-17,2357372.019246526,2357372.019246514,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM17,decimal-source,NONSYMMETRIC,2,7,3e-17,zg,9999685.011638317,9999685.011638269,1.0000000000000049,2.9434993915216e-10,3.514846392922064e-17,8374475.190292811,8374475.19029277,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM17,binary64-operand,NONSYMMETRIC,2,7,3e-17,z,9999685.014638053,9999685.014638003,1.000000000000005,6.555660460202122e-11,6.623076642423391e-17,989821.0173517482,989821.0173517432,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM17,binary64-operand,NONSYMMETRIC,2,7,3e-17,zg,9999685.011638317,9999685.011638269,1.0000000000000049,2.1088022083713979e-10,5.422884177837775e-17,3888709.6593167963,3888709.6593167773,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM9,decimal-source,NONSYMMETRIC,2,7,3e-9,z,9999285.075829988,9999285.07582994,1.0000000000000049,1.4431867477697282e-12,1.1102230246251566e-17,129990.70598963571,129990.70598963507,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM9,decimal-source,NONSYMMETRIC,2,7,3e-9,zg,9708087.86659622,9708087.86659617,1.000000000000005,1.7605212251227282e-11,7.286471410690183e-18,2416150.597310818,2416150.5973108057,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM9,binary64-operand,NONSYMMETRIC,2,7,3e-9,z,9999285.075829988,9999285.07582994,1.0000000000000049,8.817315956786166e-11,1.353231369316108e-17,6515749.01137729,6515749.011377258,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C07_E3eM9,binary64-operand,NONSYMMETRIC,2,7,3e-9,zg,9708087.86659622,9708087.86659617,1.000000000000005,2.5199484523439995e-11,7.7081883801318e-18,3269183.7927044947,3269183.792704478,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C09_E3eM13,decimal-source,NONSYMMETRIC,2,9,3e-13,z,999976000.8319697,999976000.8319696,1.0000000000000002,4.485193375992801e-09,1.3334236103572998e-16,33636672.85590484,33636672.85590483,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C09_E3eM13,decimal-source,NONSYMMETRIC,2,9,3e-13,zg,999676114.7911506,999676114.7911505,1.0000000000000002,6.9108274664251065e-09,1.939345250514295e-16,35634848.74388624,35634848.74388623,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C09_E3eM13,binary64-operand,NONSYMMETRIC,2,9,3e-13,z,999976000.8319697,999976000.8319696,1.0000000000000002,3.219569502569198e-10,8.398913649211627e-17,3833316.5895465617,3833316.589546561,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C09_E3eM13,binary64-operand,NONSYMMETRIC,2,9,3e-13,zg,999676114.7911506,999676114.7911505,1.0000000000000002,9.75483988543581e-10,8.938373949840901e-17,10913438.99928179,10913438.999281788,0.0,FINITE
holdout,HOLDOUT_NONSYMMETRIC_D02_C09_E3eM15,decimal-source,NONSYMMETRIC,2,9,3e-15,z,1000015999.2320286,1000015999.2320285,1.0000000000000002,6.652562797746859e-08,6.75322301446426e-17,985094492.4368994,985094492.4368992,0.0,FINITE
